ID	Income	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Response	Age	Marital_Categories	Edu_Categories	Spent_Total	Living_Alone	AcceptedOffer
1501	160803.0	734719	21	55	16	1622	17	3	4	15	0	28	1	0	0	0	0	0	0	0	0	33	1	3	1717	1	0
10767	77845.0	735369	40	760	40	480	0	40	26	1	3	5	12	1	0	0	1	1	0	0	0	26	1	3	1346	1	2
7279	69476.0	735141	3	260	86	559	63	9	67	1	4	6	4	2	0	0	0	0	0	0	0	46	1	3	1044	1	0
7230	50611.0	734780	98	459	0	24	6	0	4	6	4	5	7	6	0	1	0	0	0	0	1	55	0	3	493	1	2
143	61209.0	735105	73	466	0	224	119	49	99	1	5	3	4	2	0	0	0	0	0	0	0	45	0	1	957	0	0
450	42315.0	735061	90	67	15	80	17	11	80	3	1	4	4	3	0	0	0	0	0	0	0	57	1	2	270	2	0
9316	13084.0	735174	29	2	0	7	3	7	10	1	1	0	3	6	0	0	0	0	0	0	0	63	1	0	29	1	0
6379	47570.0	735017	3	67	1	20	0	2	31	3	2	2	2	7	0	0	0	0	0	0	1	66	0	2	121	2	1
9239	61923.0	735075	94	92	4	18	3	3	6	1	2	1	4	3	0	0	0	0	0	0	0	54	1	2	126	3	0
8315	34824.0	735318	65	4	2	11	2	0	4	1	1	0	2	6	0	0	0	0	0	0	0	20	0	1	23	0	0
2868	26518.0	734966	33	20	1	28	3	3	2	3	2	0	3	8	0	0	0	0	0	0	1	66	0	3	57	2	1
10888	45938.0	735175	46	273	11	178	62	83	29	2	8	4	6	6	0	0	0	0	0	0	0	54	0	1	636	0	0
1277	78468.0	735332	29	434	22	388	104	22	34	1	10	7	10	4	0	0	0	1	0	0	0	55	1	1	1004	1	1
9977	78901.0	735128	99	321	11	309	33	26	34	3	9	3	5	4	0	0	0	0	0	0	0	42	0	1	734	1	0
10196	71427.0	735304	26	212	123	177	15	64	23	2	8	2	8	4	0	0	0	0	0	0	0	37	1	1	614	3	0
6384	71022.0	735275	30	909	12	278	0	12	242	3	5	2	11	8	1	0	0	0	0	0	0	37	0	1	1453	1	1
8029	90247.0	735352	27	1184	32	352	21	16	16	1	3	4	7	1	0	1	1	1	0	0	1	27	0	2	1621	0	4
968	41335.0	735228	24	112	19	21	16	14	5	3	4	1	4	7	0	0	0	0	0	0	0	47	0	2	187	1	0
6988	71952.0	734878	93	656	80	455	52	107	93	2	8	4	8	4	1	0	1	0	0	0	0	29	1	1	1443	2	2
4472	35682.0	735411	34	23	0	8	6	2	18	1	1	1	3	2	0	0	0	0	0	0	0	45	0	3	57	1	0
6991	43185.0	734968	88	537	6	42	16	6	30	2	9	3	6	8	0	0	0	0	0	0	0	64	0	1	637	1	0
3336	66375.0	735193	96	712	0	45	0	0	191	3	2	4	5	7	1	0	0	0	0	0	0	67	1	3	948	2	1
4301	35178.0	734878	10	23	1	13	2	2	18	1	1	1	2	7	1	0	0	0	0	0	1	44	1	2	59	2	2
1940	25252.0	735061	26	1	3	4	2	2	6	1	1	0	2	8	0	0	0	0	0	0	0	29	1	1	18	2	0
1272	55250.0	734797	49	664	58	83	32	0	66	4	7	5	10	5	0	0	0	0	0	0	0	50	0	2	903	1	0
1388	33249.0	734919	11	6	10	21	19	14	42	2	2	1	3	6	0	0	0	0	0	0	0	40	0	1	112	1	0
1044	58398.0	735002	44	299	5	201	21	21	49	3	5	4	8	4	0	0	0	0	0	0	0	62	1	1	596	1	0
6969	50272.0	735087	75	99	13	66	43	8	4	3	4	1	5	7	0	0	0	0	0	0	0	33	1	1	233	2	0
10479	76618.0	734844	64	749	40	294	121	160	147	1	3	2	5	1	0	0	0	0	0	0	0	40	1	3	1511	1	0
3619	87305.0	734769	19	345	25	501	63	138	80	1	5	3	8	2	0	0	1	0	0	0	1	55	0	2	1152	0	2
1715	25851.0	734910	45	9	4	18	7	5	5	2	2	0	3	7	0	0	0	0	0	0	0	37	1	1	48	2	0
10159	58710.0	734958	77	440	81	368	0	122	174	6	11	5	9	6	0	0	0	0	0	0	0	45	0	1	1185	1	0
1463	45160.0	735321	9	8	2	5	3	0	3	1	1	0	2	7	0	0	0	0	0	0	0	57	0	1	21	2	0
5114	74806.0	734856	1	670	9	249	0	28	9	2	5	4	5	4	0	0	0	0	0	0	0	50	1	2	965	2	0
4990	59111.0	734990	90	524	0	134	28	28	155	1	11	1	8	7	0	0	0	0	0	0	0	61	1	1	869	1	0
4329	18988.0	735376	43	6	0	6	2	1	1	2	1	0	3	7	0	0	0	0	0	0	0	31	1	3	16	2	0
10936	72190.0	734912	79	597	166	597	172	166	249	1	5	6	4	3	0	0	0	0	0	0	0	50	1	1	1947	1	0
4692	7500.0	734716	19	7	0	12	13	7	32	5	4	1	2	9	1	0	0	0	0	0	1	39	1	1	71	2	2
7212	44794.0	735392	99	54	0	7	0	0	4	1	2	0	3	6	0	0	0	0	0	0	0	49	1	1	65	2	0
6086	80395.0	735195	62	445	25	706	80	76	48	1	6	5	12	2	0	0	0	1	0	0	0	60	1	1	1380	1	1
437	75012.0	735258	41	294	142	218	164	58	151	1	3	8	11	1	0	0	0	0	0	0	0	39	0	2	1027	0	0
11171	56962.0	735152	60	292	3	77	10	3	26	7	6	3	5	7	0	0	0	0	0	0	0	50	1	2	411	4	0
11101	89891.0	734973	17	412	22	132	59	28	183	1	11	6	8	4	0	0	1	0	0	0	0	24	1	1	836	1	1
5329	35946.0	735138	24	8	0	3	0	0	0	1	0	0	3	5	0	0	0	0	0	0	0	66	0	3	11	2	0
610	53593.0	734722	60	349	4	78	6	0	43	8	7	2	6	8	0	0	0	0	0	0	0	62	1	3	480	3	0
9384	66373.0	735031	57	328	9	124	12	24	109	7	4	2	10	3	0	0	0	0	0	0	0	37	1	1	606	3	0
5956	45072.0	735157	74	144	2	99	7	2	30	5	6	1	4	8	0	0	0	0	0	0	0	67	0	3	284	3	0
10430	89694.0	735150	22	1126	28	211	37	28	42	3	4	3	4	5	0	1	1	1	0	0	0	42	0	1	1472	2	3
7875	72025.0	735352	46	967	0	617	43	50	0	1	4	8	13	2	0	1	1	1	0	0	1	66	1	1	1677	1	4
7072	67432.0	734956	69	432	79	341	177	136	170	2	8	5	4	4	0	0	0	0	0	0	0	42	1	1	1335	2	0
6255	70545.0	735387	29	138	39	63	55	18	21	1	4	1	7	2	0	0	0	0	0	0	0	63	1	2	334	2	0
6516	17487.0	734945	37	0	0	1	7	4	6	1	1	0	2	7	0	0	0	0	0	0	0	26	1	0	18	2	0
5564	62882.0	734724	26	509	133	497	78	24	97	2	7	5	6	4	0	0	0	0	0	0	0	46	1	1	1338	2	0
5682	64108.0	734950	8	948	10	86	13	21	21	4	6	9	11	5	0	0	0	0	0	0	0	62	0	3	1099	1	0
7458	34941.0	734933	26	39	2	25	4	3	24	2	3	0	3	8	0	0	0	0	0	0	0	59	1	2	97	3	0
5237	48767.0	735234	79	28	1	21	3	0	10	3	2	1	3	5	0	0	0	0	0	0	0	65	0	3	63	3	0
7761	38702.0	735081	71	13	11	24	13	8	40	2	3	0	4	6	0	0	0	0	0	0	0	37	1	2	109	2	0
5278	82224.0	735258	83	307	26	360	138	31	40	1	6	9	5	3	0	0	0	1	0	0	0	51	1	1	902	1	1
3560	83844.0	735000	57	901	31	345	75	31	191	1	4	4	11	1	0	0	1	0	0	0	0	63	1	1	1574	1	1
7235	17003.0	735211	37	2	5	12	4	8	7	3	2	0	4	5	0	0	0	0	0	0	0	40	1	2	38	2	0
10548	71163.0	735301	30	283	17	372	138	106	44	1	3	8	12	1	0	0	0	0	0	0	0	20	0	1	960	0	0
2281	33697.0	735126	34	4	3	7	0	3	11	1	1	0	2	7	1	0	0	0	0	0	0	45	0	1	28	1	1
4073	63564.0	735262	0	769	80	252	15	34	65	1	10	10	7	6	1	0	0	0	0	0	1	61	1	2	1215	1	2
6974	83443.0	735233	89	518	42	742	55	56	84	1	6	10	5	2	0	0	0	0	0	0	0	43	1	3	1497	1	0
7938	51518.0	735144	92	350	8	66	17	4	4	2	3	2	10	3	0	0	0	0	0	0	0	57	1	3	449	2	0
7094	58330.0	735227	87	445	53	213	104	98	151	1	6	4	13	4	0	0	0	0	0	0	0	40	0	1	1064	1	0
3667	80952.0	734927	20	778	178	689	41	27	44	1	8	5	11	8	0	1	1	1	0	0	1	46	1	1	1757	1	4
7723	75507.0	735355	56	709	93	374	104	80	80	1	8	6	6	3	0	0	0	0	0	0	0	36	1	1	1440	1	0
3870	63855.0	734908	28	359	35	314	93	116	89	1	7	3	13	4	0	0	0	0	0	0	0	37	1	2	1006	1	0
4012	62220.0	734726	55	799	12	375	16	12	12	5	7	6	5	6	0	0	0	0	0	0	1	43	1	3	1226	2	1
5909	58512.0	735130	25	895	10	101	13	0	152	5	3	4	8	8	0	0	0	0	0	0	0	51	1	1	1171	2	0
10470	40662.0	734942	0	40	2	23	0	4	23	2	2	1	3	4	0	0	0	0	0	0	0	36	1	2	92	2	0
6488	38829.0	735329	86	76	0	7	0	0	16	1	3	2	2	5	0	0	0	0	0	0	0	56	1	3	99	2	0
10270	35523.0	735144	8	11	5	22	12	5	11	2	3	0	3	7	0	0	0	0	0	0	0	34	1	2	66	2	0
6887	79146.0	735347	33	245	16	223	21	43	16	2	8	1	8	6	0	0	0	0	0	0	0	48	0	1	564	2	0
6406	78285.0	735169	13	647	107	391	175	67	40	1	6	4	10	3	0	0	0	0	0	0	0	27	1	2	1427	1	0
7573	31626.0	734998	12	39	1	9	2	1	34	1	2	1	2	7	1	0	0	0	0	0	1	37	0	3	86	1	2
4508	75127.0	735375	92	203	35	305	46	17	227	1	2	11	5	1	0	0	0	0	0	0	0	63	0	1	833	0	0
221	48726.0	734985	90	138	3	38	4	0	59	3	3	2	4	6	0	0	0	0	0	0	0	60	1	1	242	2	0
5331	74985.0	734757	8	587	51	898	247	0	86	1	3	6	7	2	0	0	0	0	0	0	0	38	1	1	1869	1	0
1911	67430.0	734751	6	595	97	291	127	133	121	1	11	5	12	6	0	0	0	0	0	0	0	28	1	1	1364	1	0
20	46891.0	735112	91	43	12	23	29	15	61	1	2	1	4	4	0	0	0	0	0	0	0	50	1	2	183	2	0
8786	62058.0	735014	52	301	7	74	10	0	58	4	6	1	7	6	0	0	0	0	0	0	0	59	1	2	450	2	0
10582	72063.0	735052	3	180	32	348	76	32	90	2	5	2	12	2	0	0	0	0	0	0	0	36	1	1	758	2	0
1915	78939.0	735214	57	794	115	243	150	0	205	1	8	5	6	3	0	0	0	0	0	0	0	64	1	3	1507	1	0
8897	42720.0	734982	9	392	5	91	28	26	112	8	7	3	7	8	0	0	0	0	0	0	1	50	0	1	654	2	1
2371	33622.0	734971	22	39	1	22	3	4	12	3	2	0	4	7	0	0	0	0	0	0	0	43	1	1	81	3	0
4303	6835.0	734845	76	107	2	12	2	2	12	0	0	0	1	20	0	0	0	0	0	0	0	58	1	3	137	2	0
6825	41452.0	734933	86	13	0	3	0	0	0	1	1	0	2	7	0	0	0	0	0	0	0	62	1	1	16	3	0
1072	40760.0	735110	64	70	0	17	0	0	6	2	2	1	3	6	0	0	0	0	0	0	0	50	0	3	93	1	0
4964	74250.0	735259	90	680	11	392	75	0	0	1	2	11	4	1	0	0	0	0	0	0	0	57	1	3	1158	1	0
2461	51124.0	735220	79	26	1	11	0	1	4	2	1	0	3	3	0	0	0	0	0	0	0	60	0	2	43	2	0
10736	72258.0	735123	28	522	0	522	227	120	134	2	6	9	5	2	0	0	0	0	0	0	0	44	0	1	1525	1	0
3194	71466.0	735328	86	412	12	546	78	182	0	1	4	4	10	1	0	0	0	0	0	0	0	41	0	3	1230	0	0
10839	36283.0	735337	42	6	5	5	8	0	5	2	1	0	3	4	0	0	0	0	0	0	0	39	1	1	29	3	0
49	20587.0	735364	39	2	3	6	4	1	9	1	1	1	2	7	0	0	0	0	0	0	0	45	0	1	25	1	0
4290	30467.0	735311	8	1	3	8	2	5	5	1	1	0	2	7	0	0	0	0	0	0	0	43	1	1	24	2	0
10219	31590.0	735037	40	6	2	15	6	6	3	1	1	0	3	8	0	0	0	0	0	0	0	43	1	1	38	2	0
4211	20425.0	734805	5	4	12	5	3	16	17	2	2	0	3	7	0	0	0	0	0	0	0	29	1	0	57	2	0
1135	17144.0	735279	96	18	2	19	0	2	6	5	3	0	4	7	0	0	0	0	0	0	0	55	1	2	47	3	0
6299	42564.0	734870	28	324	48	186	39	18	198	6	6	8	4	7	1	0	0	0	0	0	1	47	0	3	813	1	2
10846	43783.0	735382	22	327	9	125	25	4	139	6	7	1	8	7	1	0	0	0	0	0	0	37	1	2	629	2	1
347	40780.0	734754	30	229	27	71	13	3	34	4	7	1	5	9	0	0	0	0	0	0	0	39	0	1	377	1	0
6543	62847.0	734883	45	521	168	706	80	76	61	1	3	6	4	2	0	0	0	0	0	0	0	70	1	2	1612	1	0
10446	82017.0	734814	58	184	23	446	30	23	23	1	5	4	7	2	0	1	1	1	0	0	1	58	1	3	729	1	4
3479	16813.0	735068	49	4	8	11	12	2	13	1	2	0	3	7	1	0	0	0	0	0	0	65	0	1	50	0	1
11075	51267.0	735170	37	183	2	64	7	2	12	4	3	3	5	4	0	0	0	0	0	0	0	37	1	1	270	3	0
4442	46524.0	734963	70	31	19	35	26	14	52	2	1	1	5	3	0	0	0	0	0	0	0	54	0	1	177	1	0
199	45183.0	734888	33	219	3	60	12	9	12	1	4	1	7	7	0	1	0	0	0	0	0	53	0	2	315	0	1
6722	70421.0	735412	98	479	28	136	75	14	35	3	10	3	7	6	0	0	0	0	0	0	0	61	1	3	767	2	0
796	60161.0	734799	17	584	44	212	46	8	177	3	11	4	8	8	0	0	0	0	0	0	0	50	0	2	1071	1	0
3749	73926.0	734929	54	627	91	597	159	91	15	1	6	5	12	3	0	0	0	0	0	0	0	42	1	1	1580	1	0
8523	19329.0	735216	39	24	1	16	12	2	5	3	4	0	3	8	0	0	0	0	0	0	0	47	1	1	60	2	0
310	61872.0	735215	81	330	5	159	36	27	16	4	4	4	9	4	0	0	0	0	0	0	0	45	1	2	573	2	0
8629	46984.0	734953	71	19	1	10	2	1	8	1	1	0	3	5	0	0	0	0	0	0	0	59	0	1	41	2	0
236	34838.0	734887	62	28	23	29	29	14	47	3	2	1	4	6	0	0	0	0	0	0	0	64	1	1	170	3	0
9930	82716.0	735177	8	606	148	228	15	148	22	1	6	8	13	2	0	0	0	0	0	0	0	71	0	3	1167	0	0
3483	48192.0	734964	76	1039	43	204	153	58	29	3	2	8	12	8	0	1	0	1	1	0	1	57	1	1	1526	1	4
4599	49681.0	735176	66	411	0	26	0	0	21	6	7	1	7	7	0	0	0	0	0	0	0	39	1	2	458	3	0
7326	56850.0	735315	83	34	1	19	2	7	0	1	1	1	3	2	0	0	0	0	0	0	0	44	1	2	63	2	0
7352	55267.0	735162	28	161	28	136	32	3	45	4	3	4	6	3	0	0	0	0	0	0	0	58	1	1	405	2	0
2350	59666.0	734949	87	623	53	178	23	17	133	7	3	2	8	8	0	1	0	0	0	0	0	43	1	1	1027	3	1
9145	72504.0	734964	43	604	26	470	123	161	94	2	5	9	6	2	0	0	0	0	0	0	0	43	0	1	1478	1	0
2964	26872.0	735157	0	3	10	8	3	16	32	1	1	1	2	6	0	0	0	0	0	0	0	34	1	1	72	1	0
5585	21359.0	734978	1	12	2	17	6	1	10	2	2	0	3	8	0	0	0	0	0	0	1	43	0	1	48	1	1
9687	73170.0	735384	1	184	174	256	50	30	32	1	5	4	6	2	0	0	0	0	0	0	0	40	0	1	726	0	0
3732	52750.0	734903	72	393	0	239	90	69	69	6	5	7	9	4	0	0	0	0	0	0	0	60	1	2	860	2	0
6303	91820.0	735195	72	410	73	747	76	161	30	0	5	5	12	1	0	0	0	0	0	0	0	29	1	3	1497	1	0
11176	65968.0	735365	12	376	9	83	19	4	4	2	5	4	7	3	0	0	0	0	0	0	0	45	1	3	495	2	0
2986	30772.0	735304	89	7	2	4	2	1	4	1	1	0	2	6	0	0	0	0	0	0	0	39	1	1	20	3	0
7462	22507.0	734831	67	68	0	226	51	157	68	3	10	2	4	9	0	0	0	0	0	0	0	61	0	1	570	0	0
3900	65685.0	735321	54	642	14	49	0	7	57	1	9	2	9	5	0	0	0	0	0	0	0	43	1	1	769	2	0
7034	25804.0	735112	34	8	7	9	13	6	12	2	2	0	3	8	0	0	0	0	0	0	0	37	1	2	55	2	0
9493	76412.0	734993	15	840	53	804	23	71	17	1	5	4	8	3	0	0	1	1	0	0	1	35	0	3	1808	0	3
1143	22063.0	735088	43	7	10	13	3	11	11	2	2	0	3	7	0	0	0	0	0	0	0	43	1	1	55	2	0
1	57091.0	735399	0	464	5	64	7	0	37	1	7	3	7	5	0	0	0	0	1	0	1	54	0	1	577	0	2
3855	22419.0	734976	74	30	3	47	19	21	42	1	3	2	2	8	0	0	0	0	0	0	0	52	1	1	162	1	0
5536	87771.0	735010	61	1492	38	287	50	57	33	1	5	10	4	6	0	1	1	1	1	0	1	56	1	1	1957	2	5
5989	78353.0	734974	51	752	122	476	39	153	34	1	10	2	11	8	0	0	0	0	0	0	0	56	0	2	1576	1	0
9499	93404.0	734995	97	1279	15	287	20	0	15	3	3	4	7	5	0	1	1	0	0	0	0	61	1	1	1616	4	2
6768	37859.0	734880	75	22	1	8	2	1	2	2	1	0	3	8	0	0	0	0	0	0	0	53	0	1	36	3	0
2150	80995.0	734999	83	860	28	409	73	56	56	1	8	9	4	4	0	0	0	0	0	0	0	57	0	3	1482	1	0
6646	16529.0	735293	23	3	0	5	13	0	1	1	1	0	3	6	0	0	0	0	0	0	0	31	1	1	22	2	0
4887	55412.0	735194	65	10	5	28	11	1	8	1	2	0	3	5	0	0	0	0	0	0	0	39	0	3	63	2	0
8560	48789.0	734756	94	351	16	156	7	5	145	1	6	4	7	6	0	0	0	0	0	0	0	23	0	1	680	0	0
3321	56575.0	734993	42	421	5	90	0	16	10	3	7	3	7	5	0	0	0	0	0	0	0	48	1	3	542	3	0
11003	25130.0	735143	10	2	5	7	0	18	18	2	2	0	3	7	0	0	0	0	0	0	0	35	1	2	50	2	0
10402	35441.0	734913	94	25	1	9	2	1	1	2	1	0	3	8	0	0	0	0	0	0	0	48	1	1	39	3	0
9904	71391.0	734956	50	336	123	274	46	123	141	5	6	5	12	3	0	0	0	0	0	0	0	59	1	1	1043	2	0
6141	49494.0	734983	46	191	9	97	0	6	82	2	6	1	5	7	0	0	0	0	0	0	0	43	0	2	385	1	0
5687	81702.0	734769	98	563	50	774	28	31	187	1	7	7	12	3	0	0	0	0	0	0	0	35	0	1	1633	0	0
10856	45889.0	735051	42	31	0	6	0	1	8	1	1	0	3	6	0	0	0	0	0	0	0	35	0	2	46	1	0
5121	56628.0	735313	30	479	5	82	7	17	171	2	7	6	5	5	1	0	0	0	0	0	0	38	0	1	761	1	1
4186	34026.0	735085	11	18	6	15	12	8	17	3	2	1	3	5	0	0	0	0	0	0	0	65	1	1	76	3	0
368	40049.0	734836	61	91	65	52	10	44	28	3	3	2	6	5	0	0	0	0	0	0	0	41	1	1	290	2	0
3312	34176.0	735365	12	5	7	24	19	14	20	4	3	0	4	6	0	0	0	0	0	0	0	27	0	1	89	1	0
11121	19419.0	734817	76	2	14	28	16	3	7	4	4	0	3	9	0	0	0	0	0	0	0	34	1	1	70	2	0
5332	82504.0	735076	2	362	50	431	134	35	54	1	3	6	7	1	0	0	0	0	0	0	0	55	1	2	1066	1	0
5848	81205.0	735246	43	724	74	929	97	55	130	1	5	6	7	2	1	0	1	0	1	0	1	45	1	1	2009	1	4
10343	61618.0	734775	27	605	91	399	0	45	205	2	3	6	8	3	0	0	0	0	0	0	0	24	0	2	1345	0	0
5935	55284.0	734861	60	547	7	140	0	7	63	3	7	5	8	5	0	0	0	0	0	0	0	59	0	2	764	1	0
2895	49980.0	735164	79	104	1	54	13	9	14	2	3	1	5	5	0	0	0	0	0	0	0	52	0	1	195	1	0
10262	15072.0	734998	96	8	2	15	0	10	18	4	3	1	3	5	0	0	0	0	0	0	0	35	1	1	53	3	0
7848	49166.0	735032	17	224	2	25	7	0	110	2	5	3	3	6	0	0	0	0	0	0	0	41	0	1	368	1	0
9477	65324.0	735244	0	384	0	102	21	32	5	3	6	2	9	4	0	0	0	0	0	0	0	61	1	3	544	2	0
4856	82347.0	734813	38	556	54	845	202	133	63	1	7	7	10	3	1	0	0	1	0	0	0	58	1	2	1853	1	2
7186	30843.0	735379	43	24	0	2	0	0	9	2	1	1	2	5	1	0	0	0	0	0	0	49	1	3	35	3	1
5794	46374.0	735309	1	408	0	21	0	0	17	3	7	1	7	8	0	1	0	1	0	0	1	41	1	3	446	2	3
1456	60474.0	734959	25	265	199	303	234	9	170	7	10	2	12	7	0	0	0	0	0	0	0	36	0	1	1180	1	0
4877	38576.0	735296	2	34	0	7	0	0	0	1	1	0	3	7	0	0	0	0	0	0	0	42	1	2	41	2	0
425	55357.0	734918	66	374	64	116	84	25	64	3	6	2	11	5	0	0	0	0	0	0	0	30	1	1	727	3	0
3007	37758.0	734780	49	27	2	10	0	0	1	2	1	0	3	8	0	0	0	0	0	0	0	49	1	1	40	3	0
1031	85710.0	734993	5	600	20	350	29	30	33	1	6	9	10	2	0	0	1	0	0	0	0	26	1	2	1062	1	1
4297	23228.0	735259	71	13	2	18	6	1	0	2	2	0	3	8	0	0	0	0	0	0	0	46	1	1	40	2	0
807	44602.0	735279	35	167	2	89	0	0	34	6	6	1	4	8	0	0	0	0	0	0	0	46	1	2	292	3	0
9553	7500.0	734877	94	0	2	3	4	1	5	1	0	0	3	6	0	0	0	0	0	0	0	28	1	1	15	1	0
4271	38683.0	734780	80	46	35	69	84	41	66	6	4	1	6	7	0	0	0	0	0	0	0	26	1	2	341	2	0
4120	49514.0	735219	61	88	39	78	58	13	93	2	6	1	4	7	0	0	0	0	0	0	0	40	0	2	369	1	0
2036	57906.0	735030	29	243	11	119	10	3	15	3	4	2	8	4	0	0	0	0	0	0	0	42	1	3	401	2	0
115	43456.0	734953	0	275	11	68	25	7	7	3	5	1	8	5	0	0	0	0	0	0	0	49	0	2	393	1	0
4259	19485.0	735135	80	6	0	4	0	0	0	1	1	0	2	7	0	0	0	0	0	0	0	29	0	2	10	2	0
8687	53172.0	734994	54	121	62	90	68	20	125	3	2	3	8	3	0	0	0	0	0	0	0	37	1	1	486	2	0
2447	30545.0	734793	71	4	12	15	19	7	12	2	2	0	3	7	0	0	0	0	0	0	0	36	1	1	69	2	0
10140	70123.0	735139	27	1308	0	396	23	0	0	1	5	7	4	3	0	1	0	0	1	0	0	32	1	3	1727	1	2
9353	62450.0	735239	61	515	47	267	62	66	38	2	5	5	4	3	0	1	0	0	0	0	0	56	0	1	995	1	1
3623	21675.0	735395	55	4	0	16	17	4	4	3	4	0	3	7	0	0	0	0	0	0	0	39	1	1	45	2	0
738	42395.0	735327	35	48	13	57	24	15	25	4	3	1	4	7	0	0	0	0	0	0	0	34	0	2	182	2	0
7631	61346.0	735147	34	562	58	168	43	16	142	1	5	7	10	3	0	0	0	0	0	0	0	37	1	2	989	2	0
4789	80812.0	735128	95	769	22	500	210	143	33	1	4	8	5	2	1	0	1	1	0	0	0	62	1	1	1677	1	3
773	42835.0	735049	64	379	4	93	12	9	98	7	6	6	4	6	0	0	0	0	0	0	0	44	0	2	595	2	0
10602	39922.0	734913	30	29	12	59	19	1	36	2	3	0	4	8	0	0	0	0	0	0	0	32	1	1	156	2	0
1446	86424.0	735328	12	387	68	569	89	45	68	1	6	9	12	1	0	0	0	0	0	0	0	59	0	2	1226	0	0
3270	17117.0	734885	96	12	23	38	30	18	7	4	3	1	3	9	0	0	0	0	0	0	0	37	1	2	128	2	0
8443	24762.0	735274	16	6	10	12	3	15	40	3	3	1	2	8	1	0	0	0	0	0	1	43	0	1	86	1	2
9653	35797.0	734792	16	27	1	14	4	1	21	2	2	0	3	8	0	0	0	0	0	0	0	40	1	1	68	2	0
8916	36627.0	735072	78	9	1	5	0	0	1	1	0	0	3	5	0	0	0	0	0	0	0	40	0	1	16	2	0
8017	51111.0	735403	83	22	0	19	6	5	3	2	2	0	3	6	0	0	0	0	0	0	0	34	1	2	55	3	0
5830	86857.0	734758	96	899	102	838	133	102	40	1	5	6	10	2	0	0	0	0	0	0	1	43	0	3	2114	0	1
4597	82072.0	735051	67	889	55	685	168	92	129	1	3	2	13	1	0	0	0	0	0	0	0	45	1	3	2018	1	0
7023	46231.0	734833	87	189	2	55	0	5	12	4	6	1	4	9	0	0	0	0	0	0	0	62	0	3	263	3	0
8086	42243.0	735213	34	48	0	2	0	0	5	2	2	0	3	7	0	0	0	0	0	0	0	56	1	1	55	3	0
8825	51195.0	734959	46	230	14	156	82	24	58	8	9	2	5	8	0	0	0	0	0	0	0	53	1	1	564	3	0
2930	68092.0	735218	7	852	60	207	78	36	48	2	2	6	10	5	0	0	0	0	0	0	0	37	0	2	1281	0	0
1928	31814.0	734908	73	35	3	20	4	1	20	2	2	0	3	9	1	0	0	0	0	0	0	42	1	1	83	2	1
7108	51390.0	734754	54	205	20	47	23	2	56	6	5	2	5	5	0	0	0	0	0	0	0	50	0	2	353	2	0
10925	76630.0	735247	93	255	31	446	40	56	175	1	3	10	11	1	0	0	0	0	0	0	0	32	1	1	1003	1	0
9960	26868.0	735353	52	0	0	1	8	3	2	1	1	0	2	7	0	0	0	0	0	0	0	24	0	0	14	1	0
8800	48948.0	734900	53	437	8	206	160	49	42	2	7	10	5	6	1	0	0	0	0	0	1	72	0	3	902	0	2
9224	55260.0	734849	81	825	8	53	11	0	242	2	8	10	5	6	0	0	0	0	0	0	0	43	0	3	1139	1	0
5519	64090.0	735087	8	316	58	161	76	51	135	1	6	9	4	5	0	0	0	0	0	0	1	59	1	1	797	2	1
5046	78331.0	735256	97	756	138	354	160	169	61	2	10	6	7	4	0	0	0	0	0	0	0	57	0	1	1638	1	0
7037	37087.0	735091	50	194	55	134	15	0	3	3	4	2	8	6	0	0	0	0	0	0	0	41	1	3	401	2	0
905	21846.0	735163	38	7	17	18	6	10	26	4	4	0	3	8	0	0	0	0	0	0	0	29	0	1	84	1	0
8624	81320.0	734905	61	183	33	493	59	103	57	1	4	3	10	2	0	0	0	0	0	0	0	57	1	1	928	1	0
8945	54137.0	735096	46	171	0	11	0	1	20	2	4	1	4	6	0	0	0	0	0	0	0	45	0	1	203	1	0
6445	66825.0	735063	73	243	101	405	29	40	40	1	4	5	6	2	0	0	0	0	0	0	0	48	1	1	858	1	0
2727	57100.0	735206	19	181	21	69	39	3	96	1	3	3	6	3	0	0	0	0	0	0	0	42	1	1	409	1	0
6404	58917.0	734951	10	151	7	89	0	7	28	5	4	1	6	5	0	0	0	0	0	0	0	46	1	1	282	4	0
11074	85072.0	735332	94	494	92	391	194	11	241	1	3	4	10	0	0	0	0	0	0	0	0	38	0	1	1423	0	0
10150	86429.0	735193	10	464	28	873	29	18	37	0	7	4	7	2	0	0	0	1	0	0	1	54	0	1	1449	0	2
1968	45684.0	735204	37	5	1	5	10	0	7	1	1	0	2	7	0	0	0	0	0	0	0	44	0	1	28	1	0
6534	47889.0	735237	94	29	0	29	0	5	4	1	2	0	3	5	0	0	0	0	0	0	0	41	1	1	67	2	0
9485	45921.0	735302	23	102	9	49	24	3	12	1	2	1	6	4	0	0	0	0	0	0	0	29	1	3	199	1	0
7053	78420.0	735048	75	604	28	674	91	28	28	1	3	10	8	1	0	0	0	0	0	0	0	49	0	3	1453	0	0
4654	75114.0	735179	40	571	12	523	63	60	24	1	3	10	5	2	0	0	0	0	0	0	0	23	1	1	1253	1	0
